2022-12-05 15:26:16,028 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:26:52,974 | WARNING | client | Server has disconnected
2022-12-05 15:26:57,330 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:27:28,369 | WARNING | client | Server has disconnected
2022-12-05 15:27:30,774 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:27:30,785 |    INFO | client | Logging as u2...
2022-12-05 15:27:30,786 |    INFO | client | Starting input thread
2022-12-05 15:30:30,097 | WARNING | client | Server has disconnected
2022-12-05 15:30:33,219 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:30:33,232 |    INFO | client | Logging as u2...
2022-12-05 15:30:33,232 |    INFO | client | Starting input thread
2022-12-05 15:30:51,539 | WARNING | client | Server has disconnected
2022-12-05 15:30:53,857 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:30:53,868 |    INFO | client | Logging as u2...
2022-12-05 15:30:53,869 |    INFO | client | Starting input thread
2022-12-05 15:31:19,428 | WARNING | client | Server has disconnected
2022-12-05 15:31:25,152 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:32:50,585 | WARNING | client | Server has disconnected
2022-12-05 15:33:16,700 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:33:16,712 |    INFO | client | Logging as u2...
2022-12-05 15:33:16,713 |    INFO | client | Starting input thread
2022-12-05 15:33:25,285 | WARNING | client | Server has disconnected
2022-12-05 15:33:26,748 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:33:26,758 |    INFO | client | Logging as u2...
2022-12-05 15:33:26,758 |    INFO | client | Starting input thread
2022-12-05 15:33:36,590 | WARNING | client | Server has disconnected
2022-12-05 15:33:38,163 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:33:38,175 |    INFO | client | Logging as u2...
2022-12-05 15:33:38,175 |    INFO | client | Starting input thread
2022-12-05 15:34:07,246 | WARNING | client | Server has disconnected
2022-12-05 15:34:10,125 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:34:10,141 |    INFO | client | Logging as u2...
2022-12-05 15:34:10,141 |    INFO | client | Starting input thread
2022-12-05 15:34:11,296 |    INFO | client | Connection terminated
2022-12-05 15:34:16,331 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:34:55,677 | WARNING | client | Server has disconnected
2022-12-05 15:35:01,754 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:36:08,311 | WARNING | client | Server has disconnected
2022-12-05 15:36:15,862 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 15:37:22,549 | WARNING | client | Server has disconnected
2022-12-05 15:37:26,074 |    INFO | client | Connecting to: 127.0.0.1:4444
